,signal_id,entropy,n5,n25,n75,n95,median,mean,std,var,rms,no_zero_crossings,no_mean_crossings,min_height,max_height,mean_height,min_width,max_width,mean_width,num_detect_peak,num_true_peaks,fault
52,52,13.592365756649292,-0.20294673752914363,-0.05510692112183335,0.055881357007018906,0.2003687115339729,-0.0008405298794613714,1.7915756448477222e-08,0.14451931580898206,0.020885832641896293,0.08971038544829495,106068,106068,7.825611314406062,7.825611314406062,7.825611314406062,1,1,1.0,1,1,0
53,53,13.592365756649292,-0.15708370027393065,-0.0359099723536242,0.03614759748592267,0.15601719724085827,-0.00033460285836639514,-2.0353685937751887e-08,0.12916314463563824,0.016683117932166806,0.06918339095666755,118414,118414,0.0,0.0,0.0,0,0,0.0,0,0,0
54,54,13.592365756649292,-0.0698134913259377,-0.002532066512307196,0.002390956360333152,0.07089034788773758,4.987267475442536e-06,-9.647171536872374e-09,0.3802000094647178,0.1445520471969715,0.03862077367713075,79278,79276,-7.52071634323438,8.49364721992066,-2.159269280748324,1,1,1.0,23,23,0
55,55,13.592364023779174,-0.0788744231525845,-0.004110871563196561,0.0039019779185807124,0.07942539186614032,-5.4477083875070775e-06,-1.3801046960120174e-08,0.11680592096856177,0.013643623173313899,0.030980644029631882,80900,80902,-8.119043002575676,7.010433189393211,-3.1420310392661146,1,1,1.0,17,17,0
56,56,13.592365756649292,-0.08614302363988915,-0.0037712128631364195,0.003550919490832527,0.08799423596639747,3.0565938313742436e-06,-1.0462604421225645e-08,0.24039748348170814,0.05779095006433814,0.03757070704633902,78630,78632,-8.423353930331087,10.382416472003655,0.765176862298483,1,1,1.0,24,24,0
57,57,13.592365756649292,-0.028846124209836812,-0.006739247876808019,0.006781491594261446,0.02895723377764216,7.081428545774315e-07,8.659834547689716e-08,0.7667542717431289,0.587912113236336,0.020721422651210884,38400,38404,-13.488447451291197,-9.279877405683383,-11.38416242848729,1,1,1.0,2,2,0
58,58,13.592365756649292,-0.03465403899578021,-0.009456393852516287,0.009532422869722446,0.03464256030213324,-3.5887978032000944e-05,4.999578726516599e-08,0.341788745670512,0.1168195466670219,0.018012416548901438,40828,40828,-14.140741820705362,-14.140741820705362,-14.140741820705362,1,1,1.0,1,1,0
59,59,13.592365756649292,-0.0004924434521640819,-0.0001733327439394916,0.00015349181340518214,0.0005108464991518956,2.5372625289676876e-06,-6.286551502263372e-10,0.4369820726487775,0.19095333181642143,0.004210675464228196,2272,2272,7.396500527462512,14.640187946038251,11.018344236750382,2,2,2.0,2,1,0
60,60,13.592365756649292,-0.022585687614442483,-0.006191945825241074,0.006139637613821414,0.02260346577671255,3.229251487013585e-05,-4.3543707622658974e-08,0.2902428992707151,0.08424094057707048,0.015364243086990996,31636,31638,7.652017996631226,7.652017996631226,7.652017996631226,1,1,1.0,1,1,0
61,61,13.592365756649292,-0.019021109177746798,-0.005075440843754997,0.005077558253304915,0.018950801880914754,-2.853221055687527e-05,1.7474558079110595e-08,0.42659658475335294,0.18198464612322465,0.014960886037990178,31624,31624,-5.547310914001574,7.790780156850412,5.108843855031034,1,1,1.0,13,13,0
62,62,13.592362290909056,-0.0006706425791444647,-0.00017433416747358876,0.00015416342925256288,0.0007912246457501213,-4.808573660142201e-06,8.318619845385854e-10,0.27250222820457903,0.07425746437646046,0.004801707930986076,4644,4644,-8.726608540529078,5.968115152944321,-2.670045722020963,1,1,1.0,5,5,0
63,63,13.592365756649292,-0.02110368457890539,-0.005953443944139103,0.005889952700679935,0.021262724990703325,2.2016076322017852e-06,-4.0990116445942845e-08,0.022756606150896856,0.0005178631235070367,0.010461968528782372,20664,20664,0.0,0.0,0.0,0,0,0.0,0,0,0
64,64,13.592365756649292,-0.028919837662845893,-0.007133099017283762,0.007072468168159318,0.02875018144796825,6.419046651640059e-05,-4.940571122897771e-08,0.051292845954589356,0.002630956046121234,0.0183944803069348,32056,32056,0.0,0.0,0.0,0,0,0.0,0,0,0
65,65,13.592365756649292,-0.010452389953604422,-0.0025658148067440045,0.0025624916166777922,0.010347671335217587,1.0492727211541819e-05,-2.990329358139416e-08,0.011373532936846079,0.0001293572514655226,0.004828567768539962,17168,17172,0.0,0.0,0.0,0,0,0.0,0,0,0
66,66,13.592364023779174,-0.00019082289421703535,-0.000100171679228378,9.08416708975679e-05,0.00018235435869762284,5.823175822428084e-06,-1.9384915091429474e-11,0.07736041518128302,0.005984633837020485,0.0006141377851764642,178,178,-5.189360172348818,-5.189360172348818,-5.189360172348818,1,1,1.0,1,1,0
67,67,13.592364023779174,-0.0001855968568309052,-9.63175462489474e-05,9.226605613754657e-05,0.00017199809874122166,2.4267913474318448e-06,5.841205696591689e-11,0.007480517303942395,5.595813913458159e-05,0.00011473880628145853,152,152,5.0021328758045644,5.0021328758045644,5.0021328758045644,1,1,1.0,1,1,0
68,68,13.592362290909056,-0.00019993189774289988,-8.586418373246474e-05,9.222486090187942e-05,0.00018639967066889083,-2.0485029708083857e-06,-1.8565997984948846e-10,0.07376764543227417,0.00544166551262172,0.0005743295284021426,182,182,-5.248984800613973,-5.248984800613973,-5.248984800613973,1,1,1.0,1,1,0
69,69,13.592364023779174,-0.00018793548339832709,-0.00011130450922003376,9.994484611741683e-05,0.000199718896747747,3.767479039851196e-07,2.464253890503116e-10,0.7420632228277735,0.5506578266735418,0.009470105021063725,1134,1134,-6.784612057902558,-5.387872023526074,-6.291513407008733,1,1,1.0,4,4,0
70,70,13.592365756649292,-0.0002579996036061516,-0.0001108547258530379,0.00010839390897388057,0.0002576853189573375,-1.9388496319550086e-06,-2.485482674235663e-11,0.885187013966123,0.7835560496942612,0.011407557405968112,3192,3192,-8.183146830819993,8.535528300684604,-1.6464958070906672,1,1,1.0,3,3,0
71,71,13.592365756649292,-0.0004184795512907513,-0.00015963798759077719,0.00015207469941902474,0.00042802718498009514,1.9748166719679716e-06,1.0916287143166367e-10,0.9439520168144917,0.8910454100481464,0.01483056807512003,4908,4908,-5.9440058004073935,6.277002385946075,0.0650978425293965,1,1,1.0,6,6,0
72,72,13.592365756649292,-0.3187728184299,-0.007502793980449063,0.007563789556374267,0.3161926768475547,3.6807167091978954e-06,-2.447681802608585e-08,0.2326079614428672,0.05410646372660639,0.09978561942535781,129003,129007,0.0,0.0,0.0,0,0,0.0,0,0,0
73,73,13.592365756649292,-0.40268957019210827,-0.018391267767338793,0.018483128489222622,0.4009742571564981,3.455150923059591e-05,-1.1152095555362947e-07,0.2836984782978339,0.08048482658850653,0.13004219700182004,140135,140135,0.0,0.0,0.0,0,0,0.0,0,0,0
74,74,13.592365756649292,-0.42222888541477266,-0.018485333730589915,0.01871908741994055,0.4197865012182713,-1.8170880117907018e-05,-1.29666862885419e-07,0.2901470076883289,0.08418528607049121,0.13576220112455867,141947,141945,0.0,0.0,0.0,0,0,0.0,0,0,0
75,75,13.592364023779174,-0.0075535231497970475,-0.0008023736228048861,0.0007666619370818445,0.007518037197176224,-5.47417108620607e-06,-5.24779063859281e-10,2.08928086831224,4.3650945466955475,0.07079119313037795,12786,12786,-5.199860748922102,27.790372974654733,15.786621305575279,1,2,1.4,7,5,0
76,76,13.592365756649292,-0.01208983767166174,-0.0024982763729015645,0.0024648040425407913,0.01222666163436603,-2.4648671917759657e-05,-4.694459955751936e-09,0.4529103326132569,0.20512776938785102,0.015344387778391679,12818,12818,-5.3991063018349905,5.9750902931896315,2.8693885280646603,1,1,1.0,4,4,0
77,77,13.592365756649292,-0.002915651227353066,-0.00014118576264410265,0.00015140494524157333,0.0028177360137235682,7.89412053947558e-06,2.114372954178725e-10,1.936262791460746,3.7491135975953607,0.055812614246593006,5306,5308,-38.86211288110795,6.9209472813387665,-17.989258499969573,1,3,2.1666666666666665,13,6,0
78,78,13.592365756649292,-0.24356920320775474,-0.02760445613991913,0.027020694040864157,0.2463902348194901,2.698824060232141e-06,1.430525243273515e-07,0.17190880327396613,0.02955263664308719,0.08597910835294509,94378,94378,0.0,0.0,0.0,0,0,0.0,0,0,0
79,79,13.592365756649292,-0.23842579971956457,-0.02317408540283261,0.022974729561084928,0.24065411460842073,5.039435416698268e-05,1.0899381552988169e-07,0.16705916501301946,0.027908764614847262,0.08184174258581196,91316,91316,0.0,0.0,0.0,0,0,0.0,0,0,0
80,80,13.592365756649292,-0.13065528393032247,-0.009373966738620787,0.009376895660609286,0.13112242985091632,-1.8909495915764296e-06,2.1906605493967707e-08,0.10266985929636756,0.010541100007935912,0.044133179724801894,80572,80572,0.0,0.0,0.0,0,0,0.0,0,0,0
81,81,13.592365756649292,-0.24414878958828368,-0.018011606975838035,0.01777361901148744,0.2455511461083403,-7.328300833897572e-05,3.0866537263340355e-08,6.087233668284672,37.05441373229847,0.5745639665415769,96782,96782,-22.891411567347184,31.395814941859793,0.21411293587940128,1,2,1.0196078431372548,52,51,0
82,82,13.592365756649292,-0.1705181411188228,-0.013925674025065504,0.013699992548205753,0.17108109868531698,-6.55703752379111e-05,3.164938897668068e-08,1.9484160457995487,3.796325087529149,0.1891998775572634,91390,91390,-36.74768898024588,32.755202398485544,-2.982114510736132,1,2,1.0476190476190477,22,21,0
83,83,13.592365756649292,-0.1372934919072735,-0.007915431579714749,0.007952452080608907,0.13789590367523066,2.2717978875874678e-05,8.795656428365055e-09,5.583292830187181,31.17315882761958,0.4544617399740237,87586,87586,-38.18285763415378,21.778990478407867,-1.369900975421311,1,2,1.0425531914893618,49,47,0
84,84,13.592365756649292,-0.19299226595661442,-0.06256364609298837,0.06255218934068729,0.19205021762134644,-0.0001241138546959064,7.897078393778654e-08,0.12238507238572703,0.014978105942859645,0.08637506324062706,58934,58934,0.0,0.0,0.0,0,0,0.0,0,0,0
85,85,13.592365756649292,-0.15698006868866177,-0.04996733747599835,0.050034342298215684,0.1561922469661784,-8.929585610317758e-05,4.083301338006269e-08,0.09605934642361497,0.009227398035332068,0.06930822400925267,58242,58242,0.0,0.0,0.0,0,0,0.0,0,0,0
86,86,13.592365756649292,-0.11775222406368605,-0.034568937236901576,0.03464450259426144,0.11728100180061951,-3.966677318634204e-05,3.514965598681963e-08,0.07195948336156349,0.005178167245663133,0.05052570697280665,60380,60380,0.0,0.0,0.0,0,0,0.0,0,0,0
87,87,13.592365756649292,-0.17410643514805732,-0.007314755368613035,0.007510177476104385,0.17805307786007218,4.238049334226446e-05,1.0605969716665293e-08,0.8964569500859714,0.8036350633574418,0.08108212122035192,88276,88276,-8.296261530150883,20.44207906948558,3.627405818413147,1,1,1.0,10,10,0
88,88,13.592365756649292,-0.18095179861035024,-0.013457301018527268,0.013581997167134485,0.1823228894009044,-9.46968213906274e-05,3.028471178075495e-08,0.9066268123163174,0.821972176810847,0.09134358724960344,85850,85850,-5.837574819728243,19.483037434963837,1.1979782807383206,1,2,1.1111111111111112,10,9,0
89,89,13.592365756649292,-0.202415930698254,-0.013310107601036236,0.013467926340453573,0.2057636207147764,1.1380790070347757e-06,3.1957716105925443e-08,0.8161172840129292,0.66604742126464,0.09482368475936127,89516,89516,-8.914330383419031,14.206512334859404,-0.2834401643918369,1,1,1.0,10,10,0
90,90,13.592365756649292,-0.1419779586429108,-0.04350832787921455,0.04315651916005514,0.14091215872246388,0.0006450462331777373,-9.65152196560424e-08,0.9584472009355145,0.9186210369811224,0.127416825824676,68184,68184,-6.180327791611756,8.425517031875659,1.834771758155143,1,1,1.0,8,8,0
91,91,13.592365756649292,-0.10620478393451087,-0.03121612339931512,0.03098007447248463,0.10545121080943475,0.0005524579102775817,-1.2498479994243595e-07,0.41304238776484953,0.17060401409048834,0.06724362116673309,64510,64510,-7.054508543793243,7.687902105039823,1.6763499857511361,1,1,1.0,32,32,0
92,92,13.592365756649292,-0.055411170551199436,-0.012470662908838914,0.012571437561983423,0.05503840705718161,7.220127029938794e-05,-7.657266512551445e-08,0.5656344917275448,0.31994237823187793,0.06021208327323601,60704,60708,-7.150451496655375,7.005465417207535,-0.47186450156805665,1,1,1.0,11,11,0
93,93,13.592364023779174,-0.013058066951614756,-0.0003306307751795856,0.0003328418228072394,0.013495055907824483,-8.928110052153215e-06,1.110084652624862e-09,0.2117529520571685,0.0448393127049255,0.013955066101122909,41434,41436,-7.098187436683,7.301886020508798,-1.9510955570748236,1,1,1.0,21,21,0
94,94,13.592365756649292,-0.04140288751301626,-0.0008636165325519585,0.0008644706799376678,0.04161076580797345,4.491305723774985e-06,-4.181135886789928e-09,0.10394005074424902,0.01080353414871706,0.01849992437766763,61704,61704,-6.652750422720343,6.998770041685118,0.8553280511122384,1,1,1.0,12,12,0
